id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,
330,"@topastopaz6105","​@@ILoveYou-uj3vs gila 😂","UgxS4PR-I7eJVXlF9QV4AaABAg.A2oYVrrTuBjA3-_Xgrl3Q-","@realme348",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxS4PR-I7eJVXlF9QV4AaABAg.A2oYVrrTuBjA3-_Xgrl3Q-","2024-05-04 00:01:18",0,"​@@ILoveYou-uj3vs gila 😂","http://www.youtube.com/@topastopaz6105",
331,"@myhobby9136","Makan tuh sempak...🤣🤣🤣","UgxS4PR-I7eJVXlF9QV4AaABAg.A2oYVrrTuBjA33iODblh9u","@realme348",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxS4PR-I7eJVXlF9QV4AaABAg.A2oYVrrTuBjA33iODblh9u","2024-05-05 14:35:37",0,"Makan tuh sempak...🤣🤣🤣","http://www.youtube.com/@myhobby9136",
332,"@onefirst3805","Beahhhhh cuaaaakaiiiii","UgyQMQVDDCLI9BasBhV4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyQMQVDDCLI9BasBhV4AaABAg","2024-04-29 07:50:11",0,"Beahhhhh cuaaaakaiiiii","http://www.youtube.com/@onefirst3805",
333,"@Zufaro52271","Pekerja bea Cukai nya kepingin dapat uang tambahan...","UgxQQinUHMWn9Fjdf4x4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxQQinUHMWn9Fjdf4x4AaABAg","2024-04-29 07:49:08",0,"Pekerja bea Cukai nya kepingin dapat uang tambahan...","http://www.youtube.com/@Zufaro52271",
334,"@Zufaro52271","Tikus tikus tikus","UgwP5De87tHnn-YytQd4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwP5De87tHnn-YytQd4AaABAg","2024-04-29 07:48:06",0,"Tikus tikus tikus","http://www.youtube.com/@Zufaro52271",
335,"@dargekko5041","Namanya juga negara lagi jalan mundur.....terlihat dari kebijaksanaannya yg menghambat dan gila2an","Ugwz4Wor7Uo0_XAneJl4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwz4Wor7Uo0_XAneJl4AaABAg","2024-04-29 07:46:54",0,"Namanya juga negara lagi jalan mundur.....terlihat dari kebijaksanaannya yg menghambat dan gila2an","http://www.youtube.com/@dargekko5041",
336,"@roseela1191","Pengen import maine coon jadi was was","Ugwgg92zfIBhLEUqCP14AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwgg92zfIBhLEUqCP14AaABAg","2024-04-29 07:40:29",0,"Pengen import maine coon jadi was was","http://www.youtube.com/@roseela1191",
337,"@uranggirang","Bea cukai kumpulan para preman berkedok seragam","UgwpgCIS8axmwMCgWfl4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwpgCIS8axmwMCgWfl4AaABAg","2024-04-29 07:39:48",0,"Bea cukai kumpulan para preman berkedok seragam","http://www.youtube.com/@uranggirang",
338,"@imronrosyadio.s3944","Bubariii aja dah😂😂 Pejabat GJ","UgyKOCAkdfxLCHMEXGR4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyKOCAkdfxLCHMEXGR4AaABAg","2024-04-29 07:39:09",0,"Bubariii aja dah😂😂 Pejabat GJ","http://www.youtube.com/@imronrosyadio.s3944",
339,"@Singgih_Chan16","Banyak begal di situ😢","UgxslHpmM3PpgvV_qV54AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxslHpmM3PpgvV_qV54AaABAg","2024-04-29 07:37:50",0,"Banyak begal di situ😢","http://www.youtube.com/@Singgih_Chan16",
340,"@philowww","Ngurusin duit segitu tapi 271T DILUPAKAN","UgwyNs5C--Wxp1yH1RB4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwyNs5C--Wxp1yH1RB4AaABAg","2024-04-29 07:33:46",0,"Ngurusin duit segitu tapi 271T DILUPAKAN","http://www.youtube.com/@philowww",
341,"@kmbn75","Wajarlah bro pemrintah lagi mau banngun IKN dan Makan gratis ya perlu uangn bnyk salah satunya ya naekin pajak,kmerin bnhk influencer ok ga ok gas jadi ga usah bnyk ngluh lah joged aja kalian","UgxV9bLi295HuxAlVRp4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxV9bLi295HuxAlVRp4AaABAg","2024-04-29 07:33:31",0,"Wajarlah bro pemrintah lagi mau banngun IKN dan Makan gratis ya perlu uangn bnyk salah satunya ya naekin pajak,kmerin bnhk influencer ok ga ok gas jadi ga usah bnyk ngluh lah joged aja kalian","http://www.youtube.com/@kmbn75",
342,"@Johntor8888","berita dan pemahaman menteri (yang didapat dari anggota bea cukai) berlawanan. berita: Belum ada harga, tapi ditaksir sekitar US899 (oleh penerima ditaksir). MenKeu: Harga yang dinyatakan US$899 , tapi seharusnya US$1,899 (oleh bea cukai). Hayo yang mana bohong..... Kalau lihat berita di kompas : dinyakatakn harga keluar barangnya US$899. Berarti Pejabat bea cukai berbohong ke MenKeu...","Ugz1ub3g1xZFtv8mAo54AaABAg","",4,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugz1ub3g1xZFtv8mAo54AaABAg","2024-04-29 07:23:13",0,"berita dan pemahaman menteri (yang didapat dari anggota bea cukai) berlawanan. berita: Belum ada harga, tapi ditaksir sekitar US899 (oleh penerima ditaksir). MenKeu: Harga yang dinyatakan US$899 , tapi seharusnya US$1,899 (oleh bea cukai). Hayo yang mana bohong..... Kalau lihat berita di kompas : dinyakatakn harga keluar barangnya US$899. Berarti Pejabat bea cukai berbohong ke MenKeu...","http://www.youtube.com/@Johntor8888",
343,"@guest6625","Maling di rekrut negara. di gaji rakyat. buat meras rakyat.","Ugyw79-GresqnSDt4VR4AaABAg","",108,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyw79-GresqnSDt4VR4AaABAg","2024-04-29 07:18:08",11,"Maling di rekrut negara. di gaji rakyat. buat meras rakyat.","http://www.youtube.com/@guest6625",
344,"@rivaldymaulana1454","bubarin aja bea cukai. kumpulan maling ko di gaji","Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2qmnX7YDVh","@guest6625",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2qmnX7YDVh","2024-04-30 04:44:47",0,"bubarin aja bea cukai. kumpulan maling ko di gaji","http://www.youtube.com/@rivaldymaulana1454",
345,"@rioambara1151","Pengen dengar sri mulyani mengatakan bobroknya bea cukai sekarang.... Supaya terbayang di masyarakat bahwa bea cukai udah bikin meresahkan, dan pegawai bea cukai udah terasa ga ada harga diri di saat ini karena di jatuhkan oleh Sri Mulyani.... Dan akhirnya kita memandang dia seperti sampah masyarakat...","Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2smSlBQ3vK","@guest6625",3,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2smSlBQ3vK","2024-04-30 23:20:18",0,"Pengen dengar sri mulyani mengatakan bobroknya bea cukai sekarang.... Supaya terbayang di masyarakat bahwa bea cukai udah bikin meresahkan, dan pegawai bea cukai udah terasa ga ada harga diri di saat ini karena di jatuhkan oleh Sri Mulyani.... Dan akhirnya kita memandang dia seperti sampah masyarakat...","http://www.youtube.com/@rioambara1151",
346,"@shiba12-zx1ot","salah siapa ? presiden 😂","Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2tlWiMa6O0","@guest6625",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2tlWiMa6O0","2024-05-01 08:31:20",0,"salah siapa ? presiden 😂","http://www.youtube.com/@shiba12-zx1ot",
347,"@itsmeparker421","Ya seperti itu lahhhh","Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2toF1s6fZE","@guest6625",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2toF1s6fZE","2024-05-01 08:55:09",0,"Ya seperti itu lahhhh","http://www.youtube.com/@itsmeparker421",
348,"@jayawindra16gmailcom","​​@@shiba12-zx1ot udah pejabatnya korup menterinya ikut-ikutan sama karyawan-karyawan pulak ,presiden bingung sendiri masyarakatnya SDM rendah   nggak mau ngalah lagi merasa paling benar. Udahlah🗿capek jalanin aja bang","Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2tx059N55D","@guest6625",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyw79-GresqnSDt4VR4AaABAg.A2oUYn0O8kCA2tx059N55D","2024-05-01 10:11:45",0,"​​@@shiba12-zx1ot udah pejabatnya korup menterinya ikut-ikutan sama karyawan-karyawan pulak ,presiden bingung sendiri masyarakatnya SDM rendah   nggak mau ngalah lagi merasa paling benar. Udahlah🗿capek jalanin aja bang","http://www.youtube.com/@jayawindra16gmailcom",
349,"@wildcats_12","Gw demen nih .mampus dah lu pada yg di bandara tuh khususnya org bea cukai . Pada mati lu pinggiran duit haramnya org2 yg kaga pernah bersyukur 😂","UgxfpBlqis8vE1YxrqZ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxfpBlqis8vE1YxrqZ4AaABAg","2024-04-29 07:16:42",0,"Gw demen nih .mampus dah lu pada yg di bandara tuh khususnya org bea cukai . Pada mati lu pinggiran duit haramnya org2 yg kaga pernah bersyukur 😂","http://www.youtube.com/@wildcats_12",
350,"@1tuyul1tuyul-hs8rs","Kalu tidak viral manamungkin ada pejabat yang peduli","Ugxh845kHFQAtL7avk94AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugxh845kHFQAtL7avk94AaABAg","2024-04-29 07:16:04",0,"Kalu tidak viral manamungkin ada pejabat yang peduli","http://www.youtube.com/@1tuyul1tuyul-hs8rs",
351,"@golfrelax9795","YESSS BSK2 SAYA BS BELI BARANG MEWAH 150JT TERUS BUAT INVOICE 5JT AJA JD BAYAR PAJAK KECIL. KL DITAHAN BUAT VIRAL DEH... YES.... YES..... HIDUP NETIJEN. JGN LUPA BANTU GW VIRALIN KL BC MINTA OAJAK BESAR2 YA","UgxogcxLgUwVr86UbE54AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxogcxLgUwVr86UbE54AaABAg","2024-04-29 07:13:56",0,"YESSS BSK2 SAYA BS BELI BARANG MEWAH 150JT TERUS BUAT INVOICE 5JT AJA JD BAYAR PAJAK KECIL. KL DITAHAN BUAT VIRAL DEH... YES.... YES..... HIDUP NETIJEN. JGN LUPA BANTU GW VIRALIN KL BC MINTA OAJAK BESAR2 YA","http://www.youtube.com/@golfrelax9795",
352,"@johanwahyudi7868","pajak bea masuk wajib mahal... agar kita tidak menjadi negra importir trusss","UgyF0C6odnayMIJ7zNR4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyF0C6odnayMIJ7zNR4AaABAg","2024-04-29 07:10:37",0,"pajak bea masuk wajib mahal... agar kita tidak menjadi negra importir trusss","http://www.youtube.com/@johanwahyudi7868",
353,"@VeraVeronica-fj3jm","Gara2 Jokowi yang mimpin, bea cukai sekarang jadi sarang mafia.. Koruptor yang dilindungi hukum. Pendukung 02 pasti bangga karena mafia bakal terus jaya diteruskan Prabowo, Indonesia emas Cok makan tu","UgzCAl1w8lJB6NLGcrh4AaABAg","",6,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzCAl1w8lJB6NLGcrh4AaABAg","2024-04-29 07:10:06",3,"Gara2 Jokowi yang mimpin, bea cukai sekarang jadi sarang mafia.. Koruptor yang dilindungi hukum. Pendukung 02 pasti bangga karena mafia bakal terus jaya diteruskan Prabowo, Indonesia emas Cok makan tu","http://www.youtube.com/@VeraVeronica-fj3jm",
354,"@garrixnation4130","Percuma ganti presiden jga siapapun presidennya kalo menteri nya itu2 aja sma aja gaada hasilnya yg salah tuh dri menterinya bukan dari presidennya","UgzCAl1w8lJB6NLGcrh4AaABAg.A2oTcuy722jA2oWjJV3FLS","@VeraVeronica-fj3jm",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzCAl1w8lJB6NLGcrh4AaABAg.A2oTcuy722jA2oWjJV3FLS","2024-04-29 07:37:11",0,"Percuma ganti presiden jga siapapun presidennya kalo menteri nya itu2 aja sma aja gaada hasilnya yg salah tuh dri menterinya bukan dari presidennya","http://www.youtube.com/@garrixnation4130",
355,"@iamludovic48","Menuju Indonesia (c)EMAS","UgzCAl1w8lJB6NLGcrh4AaABAg.A2oTcuy722jA2oajBlevsx","@VeraVeronica-fj3jm",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzCAl1w8lJB6NLGcrh4AaABAg.A2oTcuy722jA2oajBlevsx","2024-04-29 08:20:52",0,"Menuju Indonesia (c)EMAS","http://www.youtube.com/@iamludovic48",
356,"@Luluskuy","Kocag, terus lu malah berharap ke mentri pecatan gituh? Hellow?","UgzCAl1w8lJB6NLGcrh4AaABAg.A2oTcuy722jA34le99hnbi","@VeraVeronica-fj3jm",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgzCAl1w8lJB6NLGcrh4AaABAg.A2oTcuy722jA34le99hnbi","2024-05-06 00:23:23",0,"Kocag, terus lu malah berharap ke mentri pecatan gituh? Hellow?","http://www.youtube.com/@Luluskuy",
357,"@rorrysatria4996","Jadi apa solusi ya? Duit lagi lah","UgyUcFIO3XFDHYbmSBN4AaABAg","",2,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyUcFIO3XFDHYbmSBN4AaABAg","2024-04-29 07:06:44",0,"Jadi apa solusi ya? Duit lagi lah","http://www.youtube.com/@rorrysatria4996",
358,"@TomHikVin","Harus ribut dan viral kan coy","Ugy6q7gc4KhruIkbrxB4AaABAg","",2,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugy6q7gc4KhruIkbrxB4AaABAg","2024-04-29 07:04:19",0,"Harus ribut dan viral kan coy","http://www.youtube.com/@TomHikVin",
359,"@amoswang1473","Harus viral dulu.....tipikal wakanda","Ugwn1PGpT8RSVOcpUpJ4AaABAg","",107,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwn1PGpT8RSVOcpUpJ4AaABAg","2024-04-29 07:04:03",9,"Harus viral dulu.....tipikal wakanda","http://www.youtube.com/@amoswang1473",
360,"@nusantarakita3914","Dan masyarakatnya masih betah dengan tipikal pemimpin seperti ini... 😂","Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2qBacdiE1O","@amoswang1473",4,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2qBacdiE1O","2024-04-29 23:10:59",0,"Dan masyarakatnya masih betah dengan tipikal pemimpin seperti ini... 😂","http://www.youtube.com/@nusantarakita3914",
361,"@FigoElyasa","Indonesiak😂","Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2rOzP-XWQu","@amoswang1473",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2rOzP-XWQu","2024-04-30 10:27:12",0,"Indonesiak😂","http://www.youtube.com/@FigoElyasa",
362,"@fathurmencarikesukaan2519","Jangan terlalu jujur 😂😂🤭","Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2t-Cwwc1ET","@amoswang1473",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2t-Cwwc1ET","2024-05-01 01:20:28",0,"Jangan terlalu jujur 😂😂🤭","http://www.youtube.com/@fathurmencarikesukaan2519",
363,"@dimasahsanulhabibi6816","Indonesia Indonesia Indonesia. Loe aja hina hina nama negara sendiri. GX beda jauh sama koruptor. Tidak menghargai negara sendiri","Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2xRdN8Jxe1","@amoswang1473",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2xRdN8Jxe1","2024-05-02 18:45:51",0,"Indonesia Indonesia Indonesia. Loe aja hina hina nama negara sendiri. GX beda jauh sama koruptor. Tidak menghargai negara sendiri","http://www.youtube.com/@dimasahsanulhabibi6816",
364,"@fitrianurafiffah806","Bea cukai harus di rombak ulang semua karyawan ya biar tidak ada korupsi.pecat semua ganti baru","Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2xraSkgT0i","@amoswang1473",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugwn1PGpT8RSVOcpUpJ4AaABAg.A2oSwg0-HvWA2xraSkgT0i","2024-05-02 22:41:23",0,"Bea cukai harus di rombak ulang semua karyawan ya biar tidak ada korupsi.pecat semua ganti baru","http://www.youtube.com/@fitrianurafiffah806",
365,"@ard-80","Sekitar 3 thn yg lalu sy pernah menerima paket dokumen dari relasi di luar negeri. Isinya cuma kertas, kertas, kertas dan kertas tanpa ada benda, tanpa ada gift apapun. Paket dokumen dikirim via pos tercatat dengan biaya sekitar 5 pounds (Sy yg bayar bea shippingnya, krn tdk mau membebani... bayarnya Sy kirim via Paypal). Eh ternyata sampai di Indonesia Sy kena pajak 100 rb. Padahal isinya cuma dokumen berlembar - lembar. Kenapa gak sekalian surat cinta dari luar negeri dibuka, dilihat isinya dan dikenakan pajak? Ada kasus viral, minta maaf   klarifikasi, ada inspeksi, cooling down, kembali spt biasa... Ada kasus viral, minta maaf   klarifikasi, ada inspeksi, cooling down, kembali spt biasa... Begitu terus siklusnya, mbulet terus tidak selesai2, tanpa ada penyelesaian yg pasti. PS : Sy 2 kali terima paket dokumen dari pihak yg sama, semua Sy yg bayar shippingnya dan ada bukti pembayaran pos via email. Paket dokumen yg satu tdk kena pajak. Tapi yg satu kena pajak 100 rb). Sama2 paket dokumen, sama2 Sy yg bayar shippingnya.. lalu apa bedanya? Sy edit ini krn tiap Sy mereply komen di bawah (quickcinema8031) yg sptnya staff BC maka komen Sy selalu di delete. Mungkin krn kalah argumen, spy tidak malu. Parah... parah... parah","UgxSj4aQIKnWC1nLP2d4AaABAg","",6,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxSj4aQIKnWC1nLP2d4AaABAg","2024-04-29 06:56:38",5,"Sekitar 3 thn yg lalu sy pernah menerima paket dokumen dari relasi di luar negeri. Isinya cuma kertas, kertas, kertas dan kertas tanpa ada benda, tanpa ada gift apapun. Paket dokumen dikirim via pos tercatat dengan biaya sekitar 5 pounds (Sy yg bayar bea shippingnya, krn tdk mau membebani... bayarnya Sy kirim via Paypal). Eh ternyata sampai di Indonesia Sy kena pajak 100 rb. Padahal isinya cuma dokumen berlembar - lembar. Kenapa gak sekalian surat cinta dari luar negeri dibuka, dilihat isinya dan dikenakan pajak? Ada kasus viral, minta maaf   klarifikasi, ada inspeksi, cooling down, kembali spt biasa... Ada kasus viral, minta maaf   klarifikasi, ada inspeksi, cooling down, kembali spt biasa... Begitu terus siklusnya, mbulet terus tidak selesai2, tanpa ada penyelesaian yg pasti. PS : Sy 2 kali terima paket dokumen dari pihak yg sama, semua Sy yg bayar shippingnya dan ada bukti pembayaran pos via email. Paket dokumen yg satu tdk kena pajak. Tapi yg satu kena pajak 100 rb). Sama2 paket dokumen, sama2 Sy yg bayar shippingnya.. lalu apa bedanya? Sy edit ini krn tiap Sy mereply komen di bawah (quickcinema8031) yg sptnya staff BC maka komen Sy selalu di delete. Mungkin krn kalah argumen, spy tidak malu. Parah... parah... parah","http://www.youtube.com/@ard-80",
366,"@quickcinema8031","Berarti paket itu belum dibayar dari pengirim nya. Itu bukan pajak. Itu ongkir juga. Coba pelajari metode pembayaran dalam ekspor impor, ada banyak macamnya. Ada yang dibayar pengirim, ada yang penerima, ada yang setengah setengah.","UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2oajLFql56","@ard-80",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2oajLFql56","2024-04-29 08:20:53",0,"Berarti paket itu belum dibayar dari pengirim nya. Itu bukan pajak. Itu ongkir juga. Coba pelajari metode pembayaran dalam ekspor impor, ada banyak macamnya. Ada yang dibayar pengirim, ada yang penerima, ada yang setengah setengah.","http://www.youtube.com/@quickcinema8031",
367,"@ard-80","@@quickcinema8031 Yg bayar shipping itu Sy, krn sy gak mau merepotkan. Dan ada keterangan bukti pembayaran via email... terus apa? Krn Sy 2 kali terima paket dokumen dari pihak yg sama. Satu tdk bayar pajak dan yg satu kena pajak 100 ribu. Sama2 Sy yg bayar shippingnya, lalu apa bedanya?","UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2objEQrzM8","@ard-80",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2objEQrzM8","2024-04-29 08:29:36",0,"@@quickcinema8031 Yg bayar shipping itu Sy, krn sy gak mau merepotkan. Dan ada keterangan bukti pembayaran via email... terus apa? Krn Sy 2 kali terima paket dokumen dari pihak yg sama. Satu tdk bayar pajak dan yg satu kena pajak 100 ribu. Sama2 Sy yg bayar shippingnya, lalu apa bedanya?","http://www.youtube.com/@ard-80",
368,"@ard-80","@@quickcinema8031 Yg bayar shippingnya itu Sy, krn Sy tdk mau membebani. Ada bukti pembayaran di pos via email. 2 kali Sy terima paket dokumen dari pihak yg sama, yg satu tidak kena pajak. Yg satu kena pajak 100 rb, lalu apa bedanya? Ini komentar reply Sy yg kedua. Kalau kalah argumen lalu main delete komentar, gitu ya?","UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2ocNJOnFNA","@ard-80",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2ocNJOnFNA","2024-04-29 08:35:13",0,"@@quickcinema8031 Yg bayar shippingnya itu Sy, krn Sy tdk mau membebani. Ada bukti pembayaran di pos via email. 2 kali Sy terima paket dokumen dari pihak yg sama, yg satu tidak kena pajak. Yg satu kena pajak 100 rb, lalu apa bedanya? Ini komentar reply Sy yg kedua. Kalau kalah argumen lalu main delete komentar, gitu ya?","http://www.youtube.com/@ard-80",
369,"@ard-80","komentar Sy utk quickcinema8031 di delete 2 kali. ini komen Sy ketiga. Krn kalah argumen, lalu di delete biar tdk malu... gitu ya? Parah... parah... parah","UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2ocbxxx2ZS","@ard-80",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2ocbxxx2ZS","2024-04-29 08:37:21",0,"komentar Sy utk quickcinema8031 di delete 2 kali. ini komen Sy ketiga. Krn kalah argumen, lalu di delete biar tdk malu... gitu ya? Parah... parah... parah","http://www.youtube.com/@ard-80",
370,"@ard-80","Delete terus komen Sy.... krn kalah argumen. Parah... parah... parah...","UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2od0ZlLhHC","@ard-80",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxSj4aQIKnWC1nLP2d4AaABAg.A2oS5JSDTmnA2od0ZlLhHC","2024-04-29 08:40:51",0,"Delete terus komen Sy.... krn kalah argumen. Parah... parah... parah...","http://www.youtube.com/@ard-80",
371,"@Jon_Towor","Mulai terbuka tercium bau bangkainya","UgxW4imgw4cl_msY8fR4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgxW4imgw4cl_msY8fR4AaABAg","2024-04-29 06:54:50",0,"Mulai terbuka tercium bau bangkainya","http://www.youtube.com/@Jon_Towor",
372,"@julvico6563","Pendukung 02 pasti bangga","Ugz7LDaEnf85zUNoOHt4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugz7LDaEnf85zUNoOHt4AaABAg","2024-04-29 06:52:46",0,"Pendukung 02 pasti bangga","http://www.youtube.com/@julvico6563",
373,"@Dom-re1db","AYO KITA REVIEW BEA CUKAINYA, SIAPA TAU NEMU BOSS TIKUS DSTU.. 😂","UgyeanRpOq7IhXDkAIh4AaABAg","",1,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyeanRpOq7IhXDkAIh4AaABAg","2024-04-29 06:51:08",1,"AYO KITA REVIEW BEA CUKAINYA, SIAPA TAU NEMU BOSS TIKUS DSTU.. 😂","http://www.youtube.com/@Dom-re1db",
374,"@mikeconroe3328","Lah sarang penyamun itu 😂","UgyeanRpOq7IhXDkAIh4AaABAg.A2oRSzbCfAxA2okthXhofR","@Dom-re1db",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgyeanRpOq7IhXDkAIh4AaABAg.A2oRSzbCfAxA2okthXhofR","2024-04-29 09:49:40",0,"Lah sarang penyamun itu 😂","http://www.youtube.com/@mikeconroe3328",
375,"@deswannice5272","Pecat aja petugas dan pimpinannya ibu","UgwKEo2Ay-s8kbJzwDV4AaABAg","",11,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwKEo2Ay-s8kbJzwDV4AaABAg","2024-04-29 06:50:56",2,"Pecat aja petugas dan pimpinannya ibu","http://www.youtube.com/@deswannice5272",
376,"@kasankurosaki3925","Kalo main pecat mah mending bubarin aja BC, paling mau ganti pun tetep sama karena yg bobrok sistemnya","UgwKEo2Ay-s8kbJzwDV4AaABAg.A2oRRWnx_qTA2rVWoSg3I7","@deswannice5272",2,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwKEo2Ay-s8kbJzwDV4AaABAg.A2oRRWnx_qTA2rVWoSg3I7","2024-04-30 11:24:20",0,"Kalo main pecat mah mending bubarin aja BC, paling mau ganti pun tetep sama karena yg bobrok sistemnya","http://www.youtube.com/@kasankurosaki3925",
377,"@deswannice5272","@@kasankurosaki3925 setuju","UgwKEo2Ay-s8kbJzwDV4AaABAg.A2oRRWnx_qTA2r_PYCQQZA","@deswannice5272",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=UgwKEo2Ay-s8kbJzwDV4AaABAg.A2oRRWnx_qTA2r_PYCQQZA","2024-04-30 12:07:01",0,"@@kasankurosaki3925 setuju","http://www.youtube.com/@deswannice5272",
378,"@FaisalMY172","diteriakin maling dulu baru senyam senyum","Ugyx9aawFPXvUcRaSYJ4AaABAg","",0,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugyx9aawFPXvUcRaSYJ4AaABAg","2024-04-29 06:50:02",0,"diteriakin maling dulu baru senyam senyum","http://www.youtube.com/@FaisalMY172",
379,"@VMChannel588","kalau gak viral, gak bakal ketahuan bobroknya 😅😅","Ugz67XuE7TGvYHk6gA14AaABAg","",36,"https://www.youtube.com/watch?v=q5MZIa3LwxM&lc=Ugz67XuE7TGvYHk6gA14AaABAg","2024-04-29 06:49:07",0,"kalau gak viral, gak bakal ketahuan bobroknya 😅😅","http://www.youtube.com/@VMChannel588",
